非洲	Afrika
英属印度	Britisk India
法国高速铁路	TGV
Ϝ	Digamma
群马县	Gunma (prefektur)
Ϙ	Qoppa
Hugh Jackman	Hugh Jackman
兵库县	Hyōgo (prefektur)
2004年东南亚大地震搭海啸	Jordskjelvet og tsunamien i Indiahavet 2004
安娜·库妮可娃	Anna Kurnikova
天线	Antenne
泰国湾	Siambukten
2000年欧洲足球冠军赛	EM i fotball 2000
Ϛ	Stigma (bokstav)
兵房	Kaserne
石川县	Ishikawa (prefektur)
妓院	Bordell
国际单位制词头	SI-prefiks
静冈县	Shizuoka (prefektur)
对话	Dialog
Ͳ	Sampi
农民	Bonde
葡蛮郎	Bumerang
渧拉米酥	Tiramisù
Ϻ	San (bokstav)
毛巾	Håndkle
春节	Kinesisk nyttår
麻生太郎	Taro Aso
弥撒	Messe (katolsk)
Naomi Watts	Naomi Watts
座头鲸	Knølhval
冈山县	Okayama (prefektur)
赌场	Kasino
撒旦教	Satanisme
农历	Den kinesiske kalender
克罗地亚国家足球队	Kroatias herrelandslag i fotball
巴尔喀什湖	Balkhasjsjøen
丹尼·波尔	Danny Boyle
泰国旗	Thailands flagg
希腊国家足球队	Hellas' herrelandslag i fotball
峨眉山	Emei Shan
Zip	ZIP
冰壶	Curling
台南市	Tainan
太湖	Tai Hu
研究生	Doktorand
针	Synål
加合拉·孛何妮	Carla Bruni
北仑区	Beilun
袁枚	Yuan Mei
魔幻现实主义	Magisk realisme
潘玉良	Pan Yuliang
义和团	Bokseropprøret
李芙妮	Tzipi Livni
列宁搿拉德围城搭仔保卫战	Beleiringen av Leningrad
1988年欧洲足球冠军赛	EM i fotball 1988
皇家夜总会 (电影)	Casino Royale (2006)
薯条	Pommes frites
吉赛尔·邦臣	Gisele Bündchen
塔塔拿挪	Tata Nano
特强气旋风暴纳尔吉斯	Syklonen Nargis
2008年希腊街头骚乱	Opptøyene i Hellas 2008
半岛战争	Den spanske selvstendighetskrigen
丽水县	Le Thuy
英国电视电影艺术学院奖	BAFTA
毛纳洛火山	Mauna Loa
荷兰东印度公司	Det nederlandske Ostindiske kompani
富牌国际机场	Phu Bai internasjonale lufthavn
斷背山	Brokeback Mountain
雀巢公司	Nestlé
环球小姐	Miss Universe
1992年欧洲足球冠军赛	EM i fotball 1992
奥斯区亚国家足球队	Østerrikes herrelandslag i fotball
伦敦德里城	Londonderry
新干线	Shinkansen
达新	Thaksin Shinawatra
Olga Kurylenko	Olga Kurylenko
瑞士国家足球队	Sveits' herrelandslag i fotball
金泳三	Kim Young-sam
星海爭霸	StarCraft
波兰国家足球队	Polens herrelandslag i fotball
祖父母	Besteforeldre
环球影视城	Universal Studios
罗马尼亚国家足球队	Romanias herrelandslag i fotball
唐宁街10号	Downing Street 10
小仲马	Alexandre Dumas den yngre
芹苴机场	Cần Thơ internasjonale lufthavn
罗杰·科恩伯格	Roger D. Kornberg
2008年末─2009年初加沙地带大规模军事行动	Gaza-krigen
利息	Rente
直接民主制	Direkte demokrati
橡胶擦子	Viskelær
幽老猫	Gjemsel
萨丽	Sari (klesplagg)
1960年欧洲足球国家杯	EM i fotball 1960
几何原本	Euklids Elementer
数码信号处理	Digital signalbehandling
木版画	Tresnitt
世界小姐	Miss World
长沙市	Changsha
阿披实	Abhisit Vejjajiva
越南国家航空公司	Vietnam Airlines
伦敦政治经济学院	London School of Economics
油画	Oljemaling
Portal:历史	Portal:Historie
泥石流	Slamstrøm
洲际弹道飞弹	Interkontinentale ballistiske missiler
物流	Logistikk
遗传转录	Transkripsjon (genetikk)
繁体字	Tradisjonell kinesisk
宦官	Evnukk
虱误	Programvarefeil
阿歷克山德拉·柯倫泰	Aleksandra Kollontaj
George F. Smoot	George F. Smoot
Ϸ	Sjo
酋长航空公司	Emirates
1996年欧洲足球冠军赛	EM i fotball 1996
消费者物价指数	Konsumprisindeks
国际足球联合会世界排名表	FIFAs verdensranking
卡本塔里亚湾	Carpentariabukta
超级市场	Supermarked
章子怡	Zhang Ziyi
Heineken	Heineken
威尔士国家足球队	Wales' herrelandslag i fotball
千分比	Promille
高雄市	Kaohsiung
病人	Pasient
1980年欧洲足球冠军赛	EM i fotball 1980
1968年欧洲足球冠军赛	EM i fotball 1968
1964年欧洲足球国家杯	EM i fotball 1964
印第安纳琼斯 —— 水晶骷髅王国	Indiana Jones og krystallhodeskallens rike
1972年欧洲足球冠军赛	EM i fotball 1972
Bayes定理	Bayes' teorem
美人魚	Havfrue
普吉府	Phuket (provins)
1984年欧洲足球冠军赛	EM i fotball 1984
亚历山大	Alexandria (andre betydninger)
昆明	Kunming
老呒所依	No Country for Old Men
东京铁塔	Tokyo Tower
兰州市	Lanzhou
佛來崮	Le Puy-en-Velay
头趟公开募股	Børsnotering
羅迪尼亞	Rodinia
欧里维娅	Olivia Newton-John
Knol	Knol
Ͱ	Heta
法国航空447号班机	Air France Flight 447
共享软件	Shareware
简化字	Forenklet kinesisk
Mike Myers	Mike Myers
薄拉特 (电影)	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
張勉	Chang Myon
耳機	Hodetelefoner
利库德党	Likud
洛阳	Luoyang
淞河	Saône
1976年欧洲足球冠军赛	EM i fotball 1976
平昌郡	Pyeongchang
亚洲开发银行	Den asiatiske utviklingsbanken
矮马	Ponni
匈奴编年史	Xiongnu
孟子	Mencius
帝国理工	Imperial College London
曾国藩	Zeng Guofan
卫生	Folkehelse
桂林	Guilin
雪兰莪州	Selangor
海口市	Haikou
挪威广播公司	NRK
第一趟鸦片战争	Første opiumkrig
声调	Tonespråk
基督山伯爵	Greven av Monte Cristo
玛丽女王2号	RMS «Queen Mary 2»
尹潽善	Yun Bo-seon
伊顿公学	Eton College
越盾	Vietnamesisk dong
解剖学治疗学及化学分类系统	Anatomisk terapeutisk kjemisk klassifikasjon
尹致昊	Yun Chi-ho
终结者3	Terminator 3: Rise of the Machines
北卡罗莱纳大学教堂山分校	University of North Carolina at Chapel Hill
我有一只梦	I Have a Dream
上海世博会	Expo 2010
梦工厂	DreamWorks
谢列梅捷沃国际机场	Sjeremetjevo internasjonale lufthavn
麵	Nudler
瑞联银行	UBS
观世音	Avalokitesvara
新曼谷国际机场	Suvarnabhumi lufthavn
闸北区	Zhabei
张爱玲	Zhang Ailing
章太炎	Zhang Binglin
张道陵	Zhang Daoling
张居正	Zhang Juzheng
张家港	Zhangjiagang
浙江大学	Zhejianguniversitetet
郑洁	Zheng Jie
正阳门	Qianmen
镇海区	Zhenhai
月饼	Månekake
周迅	Zhou Xun
诸暨	Zhuji
株洲市	Zhuzhou
壯學	Zhuangologi
中国人民解放军	Folkets Frigjøringshær
辛格·旺楚克 (不丹国王)	Jigme Singye Wangchuck av Bhutan
利尿药	Diuretikum
毕升	Bi Sheng
华南虎	Sørkinatiger
巴黎大区高速铁路C线	RER C
精神疾病诊断搭仔统计手冊	Diagnostic and Statistical Manual of Mental Disorders
米尔克 (电影)	Milk
高棉帝国	Khmerriket
狙击手	Skarpskytter
鼻衄	Neseblod
开脱•文斯莱脱	Kate Winslet
平均	Gjennomsnitt
富国机场	Phu Quoc lufthavn
李商隐	Li Shangyin
曹操	Cao Cao
火山湖	Kratersjø
水粉画	Gouache
拨人忽视个真相	En ubehagelig sannhet
Isaac Hayes	Isaac Hayes
春武里府	Chonburi (provins)
武夷山	Wuyishan
塔麻可吉电子小鸡	Tamagotchi
泰王国国歌	Phleng Chat
二氧化氮	Nitrogendioksid
冬至	Vintersolverv
风月俏佳人	Pretty Woman
新台币	Taiwansk dollar
混成词	Teleskopord
法国省份一览表	Frankrikes provinser
袁世凯	Yuan Shikai
袋鼠岛	Kenguruøya
泰拉 蕾	Tara Reid
氯化氢	Hydrogenklorid
刘翔	Liu Xiang (hekkeløper)
蒙古人民共和国	Folkerepublikken Mongolia
DTD	Document Type Definition
开脱•末斯	Kate Moss
娜塔莎·李察遜	Natasha Richardson
三聚氰胺	Melamin
高隆皮亚国家足球队	Colombias herrelandslag i fotball
莫尼卡-莱温斯基	Monica Lewinsky
雷曼兄弟公司	Lehman Brothers
大使馆	Utenriksstasjon
金奎植	Kim Kyu-sik
IPod Shuffle	IPod shuffle
泼水节	Songkran
7-Zip	7-Zip
洋油盏	Parafinlampe
南沙群岛	Spratlyøyene
湘潭市	Xiangtan
费加罗报 (法国)	Le Figaro
垃圾桶	Søppelspann
泻药	Avføringsmiddel
海龜	Havskilpadder
老鼠会	Ponzi-svindel
赌城风云 (电影)	Casino (film)
化学品登记、评估、准许搭限制法规	Kjemikalieregelverket REACH
ISO/IEC 8859	ISO 8859
关公	Guan Yu
龟	Skilpadder
东方明珠	Fjernsynstårnet Østens Perle
国际足联世界冠军俱乐部杯赛	VM i fotball for klubblag
卢旺达旅馆	Hotel Rwanda
重见日头 (1996年电影)	Dagslys (film)
Isla Fisher	Isla Fisher
石泰凡妮 莱斯	Stephanie Rice
印度空间研究组织	Indian Space Research Organisation
酱油	Soyasaus
新山	Johor Bahru
MT	MT
国富论	Nasjonenes velstand
清迈府	Chiang Mai (provins)
蔡英文	Tsai Ing-wen
宋卡府	Songkhla (provins)
平年	Normalår
玫瑰人生 (2007年电影)	La Vie en Rose
沙吞府	Satun (provins)
泰文字母表	Thai-skrift
清莱府	Chiang Rai (provins)
拉廊府	Ranong (provins)
披集府	Phichit (provins)
We Are the Champions	We Are the Champions
九龙	Kowloon
末尔悬岩	Cliffs of Moher
北榄坡府	Nakhon Sawan (provins)
碧差汶府	Phetchabun (provins)
普吉国际机场	Phuket internasjonale lufthavn
陈艳青	Chen Yanqing
2008年欧洲足球冠军赛	EM i fotball 2008
五代十国	De fem dynastiers og ti kongedømmers tid
索马里内战	Den somaliske borgerkrig
金砖国家	BRICS
安纳乍能府	Amnat Charoen (provins)
董里府	Trang (provins)
博他仑府	Phattalung (provins)
纳戈尔诺-卡拉巴赫	Republikken Nagorno-Karabakh
血色将至	There Will Be Blood
乌泰他尼府	Uthai Thani (provins)
臺中市	Taichung
他拉嘞共 (维克多利亚)	Traralgon (Victoria)
堂前	Citang
和谐社会	Det sosialistiske harmoniske samfunn
新竹市	Hsinchu
鹅	Tamgås
年号	Kinesiske æranavn
高丽航空	Air Koryo
环球银行金融电信协会	Society for Worldwide Interbank Financial Telecommunication
Motorola	Motorola
欧洲足球冠军赛	Europamesterskapet i fotball
汽水	Kullsyreholdig vann
天狼星号油轮	MT «Sirius Star»
三沙市	Sansha
保合多伽勒国家足球队	Portugals herrelandslag i fotball
苏梅岛	Ko Samui
爱尔兰镑	Irsk pund
陈冯富珍	Margaret Chan
Lauren Jackson	Lauren Jackson
安娜 米亚里斯	Anna Meares
Prapawadee Jaroenrattanatarakoon	Prapawadee Jaroenrattanatarakoon
邓亚萍	Deng Yaping
里斯班斯 齐凯脱	Lisbeth Trickett
西跋榭滴	Shilpa Shetty
石泰凡妮 孛朗	Stephanie Brown Trafton
Melissa Etheridge	Melissa Etheridge
陈冲	Joan Chen
林心如	Ruby Lin
陈若琳 (运动员)	Chen Ruolin
Pamela Jelimo	Pamela Jelimo
挪威公主阿斯特丽德	Astrid, fru Ferner
莱索尔 强斯	Leisel Jones
汤唯	Tang Wei
郭晶晶	Guo Jingjing
陈燮霞	Chen Xiexia
沙没巴干府	Samut Prakan (provins)
呵叻府	Nakhon Ratchasima (provins)
生个利亚酒	Sangria
浮罗交怡	Langkawi
攀牙府	Phang Nga (provins)
馅饼统计图	Sektordiagram
早稻田大学	Wasedauniversitetet
吴 (三国)	Østre Wu
氯霉素	Kloramfenikol
猜也贲府	Chaiyaphum (provins)
马肖·米切姆	Matthew Mitcham
耶莲娜	Jelena Dokić
海宁市	Haining
硫酸镁	Magnesiumsulfat
澳大利亚搭新西兰军团纪念日	ANZAC-dagen
ANZ大球场	ANZ Stadium
杨玉环	Yang Guifei
奥特莱•导都	Audrey Tautou
周星驰	Stephen Chow
多尼尔228	Fairchild Dornier 228
孙权	Sun Quan
蒋经国	Chiang Ching-kuo
墨尔本胜利	Melbourne Victory FC
神舟七号飞船	Shenzhou 7
鬼勒耳朵边头讲	Ghost Whisperer
Grant George Hackett	Grant Hackett
韩愈	Han Yu
梁朝伟	Tony Leung Chiu Wai
丁俊晖	Ding Junhui
王安石	Wang Anshi
投资银行	Investeringsbank
阿宾拿夫 宾德拉	Abhinav Bindra
巴真府	Prachinburi (provins)
精工表	Seiko
杭州灣大橋	Hangzhoubuktbroen
武里喃府	Buriram (provins)
坤敬府	Khon Kaen (provins)
德国无线通信	T-Mobile
廊开府	Nong Khai (provins)
日本中央银行	Japans bank
李自成	Li Zicheng
哈桑式火箭弹	Qassam-rakett
林语堂	Lin Yutang
朴憲永	Park Hon-young
金枓捧	Kim Du-bong
龙仔厝府	Samut Sakhon (provins)
信武里府	Sing Buri (provins)
包拯	Bao Zheng
武昌起义	Wuchangopprøret
镐立 (泰国)	Khao Lak
阿德来德联队	Adelaide United FC
芜湖市	Wuhu
安庆市	Anqing
亳州市	Bozhou
上饶	Shangrao
冯玉祥	Feng Yuxiang
2007年加沙地带争夺战	Slaget på Gazastripen i 2007
拗廊 (泰国)	Ao Nang
新兴工业国家	Nylig industrialiserte land
李鸿章	Li Hongzhang
中秋节	Månefesten
元均	Won Gyun
邓散木	Deng Sanmu
以蒙 苏里房	Eamon Sullivan
雷锋	Lei Feng
梁启超	Liang Qichao
多尔衮	Dorgon
素可泰府	Sukhothai (provins)
彭德怀	Peng Dehuai
依善	Isan
紫峰大厦	Greenland Square Zifeng Tower
姚文元	Yao Wenyuan
宁国	Ningguo
Khao Yai National Park	Khao Yai nasjonalpark
斯瓦特县	Swat (Pakistan)
悉尼晨锋报	The Sydney Morning Herald
静安寺	Jing'antempelet
金牌	Gullmedalje
亚洲航空	AirAsia
徐光启	Xu Guangqi
喹诺酮	Quinoloner
靖江	Jingjiang
通州	Tongzhou
Моа	Moafugler
1976年河北唐山大地震	Jordskjelvet i Tangshan 1976
上海地铁	Shanghai Metro
以色列空军	Israels luftforsvar
玩转身前事	Nå eller aldri (film)
秋瑾	Qiu Jin
崇礼门	Namdaemun
伍丽群	Melissa Wu
阿嘞伽莎拉	Ruqaya Al Ghasara
嫦娥	Chang'e
Liudmila Blonska	Ljudmila Blonska
吴三桂	Wu Sangui
孙休	Sun Xiu
許政	Heo Jeong
孙皓	Sun Hao
孙亮	Sun Liang
宋吉 (拳手)	Somjit Jongjohor
韩寒	Han Han
滑水	Vannski
亚罗士打	Alor Setar
棕榈山 (泰国)	Khao Kho
國際馬術聯合會	Fédération équestre internationale
新山一国际机场	Tan Son Nhat internasjonale lufthavn
宏碁电脑	Acer
运动场	Stadion
朝鲜半岛	Koreahalvøya
圣保罗地铁	São Paulos undergrunnsbane
亚运会	Asialekene
捷克国家足球队	Tsjekkias herrelandslag i fotball
朝鲜族	Koreanere
吕克·贝松	Luc Besson
萨尔浒之战	Slaget ved Sarhu
傲游浏览器	Maxthon
金庾信	Kim Yu-sin
武烈王	Muyeol av Silla
文武王	Munmu av Silla
复旦大学	Fudanuniversitetet
仁川地铁	Incheons undergrunnsbane
六方会谈	Sekspartsforhandlingene
金润玉	Kim Yoon-ok
班地戈 (维克多利亚)	Bendigo
朝鲜核问题	Nord-Koreas atom- og rakettprogram
韩国放送公社	Korean Broadcasting System
莎阿南	Shah Alam
玉山	Yushan (fjell)
雜合子	Heterozygot
西湖	Xihu
大屿山	Lantau
60秒惊天动地	Gone in 60 seconds
伊斯兰祈愿团	Jemaah Islamiyah
Andry Laffita	Andry Laffita
中庸	Zhong yong
温岭	Wenling
上海交通大學	Jiaotonguniversitetet i Shanghai
卡卡	Kaká
南印度	Sør-India
柏林宣言	Berlin-erklæringen
安吉	Anji
视力	Visus (synsskarphet)
徐志摩	Xu Zhimo
趙元任	Yuen Ren Chao
蒙古简介	Det mongolske platå
沈约	Shen Yue
巴彦淖尔	Bayan Nur
抗糖尿病药	Antidiabetika
岳庙	Yue Fei-tempelet
南京路	Nanjing Lu
意大利杂菜汤	Minestronesuppe
咳嗽药	Hostemedisin
萧山	Xiaoshan
醴陵市	Liling
奠边府战役	Slaget ved Dien Bien Phu
如东	Rudong
法拉备拉矮马	Falabella
甲米机场	Krabi lufthavn
西非国家中央银行	Sentralbanken for de vestafrikanske statene
依夫城堡	Château d'If
皮蛋	Tusenårsegg
庐山	Lushan (fjell)
必和必拓矿业公司	BHP Billiton
零假设	Nullhypotese
世纪报	The Age
饺子	Jiaozi (matrett)
乃米湖	Lago di Nemi
黄浦区	Huangpu (Shanghai)
长宁区	Changning (Shanghai)
广州地铁	Guangzhou Metro
静安区	Jing'an (Shanghai)
普陀区 (上海)	Putuo (Shanghai)
虹口区	Hongkou
杨浦区	Yangpu
闵行区	Minhang
宝山区 (上海)	Baoshan (Shanghai)
嘉定区	Jiading
金山区 (上海市)	Jinshan
松江区	Songjiang (Shanghai)
青浦区	Qingpu (Shanghai)
奉贤区	Fengxian
性旅游者	Sexturisme
卡里平	Karibia
教堂山 (北卡罗来纳州)	Chapel Hill (Nord-Carolina)
启德机场	Kai Tak lufthavn
昆剧	Kunqu
意大利国家足球队	Italias herrelandslag i fotball
国际先驱论坛报	International Herald Tribune
流亡政府	Eksilregjering
海门市	Haimen
南京大學	Nanjinguniversitetet
輔仁大學	Fu Jen katolske universitet
鹰式教练机	BAE Hawk
搿连搭罗格 (爱尔兰)	Glendalough
快门	Lukker
白朗	Blaupunkt
Shooting Dogs	Shooting Dogs
谥号	Posthumt navn
吴佩孚	Wu Peifu
吴敬梓	Wu Jingzi
四庫全書	Siku Quanshu
杭州湾	Hangzhoubukten
魏忠贤	Wei Zhongxian
市区	Tettsted
小笼馒头	Xiaolongbao
张士诚	Zhang Shicheng
段祺瑞	Duan Qirui
中法战争	Den fransk-kinesiske krig
庙号	Tempelnavn
潘迪华	Rebecca Pan
汤恩伯	Tang Enbo
清云科技大学	Ching Yun-universitetet
陈仪	Chen Yi (Kuomintang)
启东	Qidong (Nantong)
奉化市	Fenghua
西德	Vest-Tyskland
陈良宇	Chen Liangyu
春卷	Vårrull
袁崇焕	Yuan Chonghuan
张献忠	Zhang Xianzhong
李金华	Li Jinhua
攀牙湾	Phang Nga-bukten
中华大学	Chung Hua-universitetet
鲸体爆炸事件	Eksploderende hval
金坛	Jintan
上海申花足球俱乐部	Shanghai Greenland FC
俄罗斯国家足球队	Russlands herrelandslag i fotball
蓝天处女	Virgin Australia
現代標準漢語	Standard kinesisk
薛福成	Xue Fucheng
圆仁	Ennin
中国国家图书馆	Det kinesiske nasjonalbibliotek
大漠孤雄 (电影)	Mongol – Den unge Djengis Khan
墨尔本机场。	Melbourne lufthavn, Tullamarine
TCL集团	TCL Corporation
西昌卫星发射中心	Xichang satellittutskytningssenter
2008年欧洲足球冠军赛资格赛C组	Kvalifisering til EM i fotball 2008, gruppe C
鲁国	Lu (stat)
巴黎大区高速铁路A线	RER A
泰国人妖	Kathoey
凯山丰威汉市	Savannakhet
克里米亚共和国	Den autonome republikken Krim
暖武里市	Nonthaburi
亭曼岛	Tioman
岘港国际机场	Da Nang internasjonale lufthavn
共同語	Koinéspråk
崇明县	Chongming
宋卡市	Songkhla
挽甲必区	Bang Kapi
马来西亚国家银行	Malaysias sentralbank
赞比亚国家银行	Zambias bank
北塘区	Beitang
黑人	Svart (hudfarge)
五公祠	De fem embedsmenns tempel
码头	Kai (sjøfart)
富通银行	Fortis (finans)
秦淮河	Qinhuai He
远古侵略	Primeval
韶山市	Shaoshan
傣族	Dai (folk)
普吉市	Phuket (by)
F-15雷暴式战斗机	Boeing F-15 Strike Eagle
國際語音學學會	International Phonetic Association
越捷航空	VietJet Air
巴乃到乃	Panettone
拉玛九世	Bhumibol Adulyadej
外国口音综合症	Utenlandsk aksent-syndrom
科索沃宣布独立事件（2008年）	Kosovos andre uavhengighetserklæring
公主	Prinsesse
滨湖区	Binhu
南翔镇	Nanxiang
阴蒂	Klitoris
胡志明纪念堂	Ho Chi Minh-mausoleet
天主教上海教区	Shanghai bispedømme
坤敬市	Khon Kaen
粥	Congee
巴亭郡	Ba Dinh
2006年印度孟买火车大爆炸	Terrorangrepet i Mumbai juli 2006
金瓯机场	Ca Mau lufthavn
叶麂	Løvhjort
2009年以色列国会大选	Valget i Israel 2009
吴国	Wu (stat)
帮助:目录	Hjelp:Portal
Wikipedia:Tutorial	Wikipedia:Veiledning
澳洲电信大球场	Docklands Stadium
澎湖列岛	Pescadores
申報	Shen Bao
龙游县	Longyou
支气管扩张剂	Bronkodilatator
Cha Am	Cha-am
京津城际铁路	Beijing–Tianjin Intercitybane
琼语	Hainanesisk
弗林德斯岛 (塔斯曼尼亚)	Flinders Island
伐拉古嘞 (维克多利亚)	Warragul (Victoria)
吴中区	Wuzhong (Suzhou)
印度储备银行	Indias sentralbank
河姆渡文化	Hemudukulturen
皇家铸币局	Royal Mint
阿根廷，勿要为奴哭泣	Don't Cry for Me Argentina
福布斯	Forbes
翁同龢	Weng Tonghe
上海道	Shanghai daotai
相城区	Xiangcheng (Suzhou)
猜也奔	Chaiyaphum
草原	Gresslette
金球奖	Golden Globe
比拉伊	Piraí
宜兴市	Yixing
维克多港	Victor Harbor
常熟	Changshu
江阴	Jiangyin
卢湾区	Luwan
乍都节区	Chatuchak
常州言话	Changzhouhua
琼山	Qiongshan
天长	Tianchang
如皋市	Rugao
江山市	Jiangshan
浏阳市	Liuyang
海曙区	Haishu
同里镇	Tongli
新昌	Xinchang (Shaoxing)
吴兴区	Wuxing
新都区	Xindu
龙虾	Hummere
龚自珍	Gong Zizhen
常山县	Changshan
南京中国近代史遗址博物馆	Presidentpalasset i Nanjing
宋国	Song (stat)
泰鸟航空公司	Nok Air
后羿	Houyi
2008年欧洲足球冠军赛资格赛A组	Kvalifisering til EM i fotball 2008, gruppe A
2008年欧洲足球冠军赛资格赛E组	Kvalifisering til EM i fotball 2008, gruppe E
龙井茶	Longjing-te
越南南方共和国	Republikken Sør-Vietnam
西汉	Det vestlige Han-dynasti
中国国家博物馆	Det kinesiske nasjonalmuseum
百万富豪	Millionær
崇安区	Chong'an
崇川区	Chongchuan
2008年欧洲足球冠军赛资格赛B组	Kvalifisering til EM i fotball 2008, gruppe B
手写体	Håndskrift
武汉大学	Wuhanuniversitetet
库克船长个小房子	Cooks' Cottage
迪拜大商场	Dubai Mall
婚礼歌手	Bryllupssangeren
异食癖	Picasyndromet
本田爵士 (汽车)	Honda Jazz
盛宣怀	Sheng Xuanhuai
越国	Yue (stat)
1887年个黄河大水灾	Oversvømmelsen av Guleelven i 1887
科廷科技大学	Curtin University
天台山 (浙江)	Tiantaifjellet
子思	Zisi
2008年欧洲足球冠军赛资格赛G组	Kvalifisering til EM i fotball 2008, gruppe G
2008年欧洲足球冠军赛资格赛F组	Kvalifisering til EM i fotball 2008, gruppe F
2008年欧洲足球冠军赛资格赛D组	Kvalifisering til EM i fotball 2008, gruppe D
孛相	Lek
1931年个江淮大水	Oversvømmelsene i Kina 1931
泾县	Jing (Xuancheng)
惠山区	Huishan
西施	Xi Shi
岱山县	Daishan
当涂县	Dangtu
梅林	Merlin (TV-serie)
粤文维基百科	Wikipedia på kantonesisk
长江三角洲	Yangtzeflodens delta
杭州萧山国际机场	Hangzhou Xiaoshan internasjonale lufthavn
繁昌县	Fanchang
全椒县	Quanjiao
郎溪	Langxi
广德	Guangde
无为县	Wuwei (Wuhu)
良渚文化	Liangzhukulturen
湘乡市	Xiangxiang
定海区	Dinghai
廊曼区	Don Mueang
机场	Flyplass
世界大桥长度排名	Liste over broer i verden etter lengde
南汇区	Nanhui
夫差	Fu Chai
阖闾	Helü av Wu
土星运载火箭	Saturn-rakett
乔石	Qiao Shi
井冈山	Jinggangshan
汉服	Hanfu
南潯區	Nanxun
南湖区	Nanhu
嵊泗縣	Shengsi
衢江区	Qujiang (Quzhou)
衡山县	Hengshan (Hengyang)
Nowra (新南威尔士)	Nowra (New South Wales)
平江区	Pingjiang (Suzhou)
金阊区	Jinchang (Suzhou)
上海大学	Shanghaiuniversitetet
通州市	Tongzhou (Nantong)
港闸区	Gangzha
巴黎大区高速铁路B线	RER B
富劳里友半岛	Fleurieu-halvøya
江南	Jiangnan
开县	Kai (Chongqing)
扬中市	Yangzhong
锡山区	Xishan (Wuxi)
开化县	Kaihua
吴江区	Wujiang (Suzhou)
海安县	Hai'an (Nantong)
玉环县	Yuhuan
柯城区	Kecheng
路桥	Luqiao
南长区	Nanchang (Wuxi)
宁乡县	Ningxiang
湘潭县	Xiangtan (Xiangtan)
荣毅仁	Rong Yiren
法朗 (泰语)	Farang
Simon Crean	Simon Crean
空堤区 (曼谷)	Khlong Toei
分类:德国	Kategori:Tyskland
分类:意大利	Kategori:Italia
分类:美国	Kategori:USA
分类:俄罗斯	Kategori:Russland
分类:英国	Kategori:Storbritannia
分类:西班牙	Kategori:Spania
分类:中国	Kategori:Kina
分类:日本	Kategori:Japan
分类:澳大利亚	Kategori:Australia
分类:墨西哥	Kategori:Mexico
分类:印度	Kategori:India
分类:阿根廷	Kategori:Argentina
门牌号码	Husnummer
富国国际机场	Phu Quoc internasjonale lufthavn
巴黎大区高速铁路D线	RER D
分类:印度尼西亚	Kategori:Indonesia
分类:乃特朗特	Kategori:Nederland
分类:新加坡	Kategori:Singapore
分类:韩国	Kategori:Sør-Korea
分类:泰国	Kategori:Thailand
分类:越南	Kategori:Vietnam
分类:哺乳动物	Kategori:Pattedyr
分类:植物	Kategori:Planter
分类:物理	Kategori:Fysikk
分类:生物学	Kategori:Biologi
分类:化学	Kategori:Kjemi
分类:历史	Kategori:Historie
分类:地理	Kategori:Geografi
分类:社会	Kategori:Samfunn
分类:宗教	Kategori:Religion
分类:体育运动	Kategori:Sport
分类:科学	Kategori:Vitenskap
分类:电影	Kategori:Film
分类:建筑物	Kategori:Byggverk
拉脱卜大学	La Trobe University
韓國 (戰國)	Han (stat)
IPCC第4趟评价报告书	IPCCs fjerde hovedrapport
苏州中学	Suzhou Zhongxue
苏州大学	Suzhouuniversitetet (Suzhou)
幸福航空	Joy Air
宋卡湖	Songkhlasjøen
舟山岛	Zhoushanøya
英国火车事故列表	Liste over togulykker i Storbritannia
樟宜	Changi
巴士底獄	Bastillen
泰国足球联赛	Thailands toppserie i fotball
七宝镇	Qibao
赵古泥	Zhao Guni
民武里区	Min Buri
分类:消歧义	Kategori:Pekere
分类:佛教	Kategori:Buddhisme
分类:基督教	Kategori:Kristendom
分类:伊斯兰教	Kategori:Islam
华东师范大学	East China Normal University
岳麓书院	Yueluakademiet
运动员	Atlet
表字	Stilnavn
Poise	Poise
外白渡桥	Waibaidubroen
罗津	Rajin
江淮官话	Jianghuaimandarin
吴	Wu
女阴	Vulva
妙蛙花	Venusaur
吞武里区	Thonburi
无锡言话	Wuxihua
新挪威语维基百科	Wikipedia på nynorsk
Bochotnica	Bochotnica
2008年丹麦驻巴基斯坦大使馆爆炸	Terrorangrepet i Islamabad 2. juni 2008
紫砂壶	Yixing-leire
隆宾尼拳场	Lumpini stadion
2005年安曼炸弹爆炸	Terrorangrepet i Amman i 2005
正一派	Zhengyi
淀山湖	Dianshansjøen
分类:未完个文章	Kategori:Stubber
分类:文化	Kategori:Kultur
分类:大洲	Kategori:Kontinenter
分类:地质学	Kategori:Geologi
Wikipedia:Selected anniversaries	Wikipedia:Hendelser
Wikipedia:命名常规	Wikipedia:Navnekonvensjoner
卡拉姆山谷	Kalamdalen
Behrain	Bahrein
淮海路	Huaihai Lu
Portal:地理	Portal:Geografi
胡温	Hu–Wen-administrasjonen
粵汉铁路	Yuehanjernbanen
春运	Chunyun
可口可乐公司	The Coca-Cola Company
吴越地区	Wu (region)
2008年印度艾哈迈德堡炸弹爆炸	Terrorangrepene i Ahmedabad 26. juli 2008
2008年夏天中国地区性发大水	Flommen i Kina 2008
