非洲	Afrika
山形县	Yamagata (prefektur)
太極旗	Sør-Koreas flagg
道格拉斯 麦克阿瑟	Douglas MacArthur
卑武利·希爾茲	Beverly Hills
焰火	Fyrverkeri
地熱能源	Geotermisk energi
商	Shang-dynastiet
麥北斯	Macbeth (skuespill)
日本嗰歷史	Japans historie
借落子	Sangsikader
麻醉	Anestesi
流行文化	Populærkultur
棋	Brettspill
咭嚌	Kitsch
橡膠	Gummi
電梯	Heis
印度嗰歷史	Indias historie
聲納	Sonar
黃曆	Den kinesiske kalender
平方根	Kvadratrot
貴族	Adel
切閃站	Chesham undergrunnsstasjon
臺南市	Tainan
研究生	Doktorand
卡拉·布魯尼	Carla Bruni
印刷機	Trykkpresse
潘玉良	Pan Yuliang
非洲嗰歷史	Afrikas historie
績紹·本詹	Gisele Bündchen
李斯	Li Si
莫諾縣 (加利福尼亞州)	Mono County
呼應	Anafor (syntaks)
佐俧俄·阿瑪尼	Giorgio Armani
維維嫣·韋斯托屋多	Vivienne Westwood
基因工程	Gensløyd
柯里斯殿·帝俄	Christian Dior
捺扣	Knapp
李安	Ang Lee
核磁共振成相	Magnetresonanstomografi
翼𦑃	Vinge
戲面殼子	Maske
學士	Bachelor
主語	Subjekt (grammatikk)
華爾街日報	The Wall Street Journal
100年代	100-årene
三稜鏡	Prisme (optikk)
混沌理論	Kaosteori
青雲譜區	Qingyunpu
借彪	Geber
蝦蟆仁子	Rumpetroll
著火	Ildebrann
1100年代	1100-årene
水力	Vannkraft
級數	Rekke (matematikk)
中國抗日戰爭	Andre kinesisk-japanske krig
110年代	110-årene
龍樹	Nagarjuna
伊夫·聖·羅倫	Yves Saint-Laurent
李承晩	Syngman Rhee
南昌	Nanchang
矇矇躲躲	Gjemsel
120年代	120-årene
阿披實	Abhisit Vejjajiva
厘米	Centimeter
極限	Grenseverdi
170年代	170-årene
腡	Fingeravtrykk
Gucci	Gucci
插圖	Illustrasjon
甲午戰爭	Første kinesisk-japanske krig
韻	Rim
俄打	Ode
謂語	Predikat
亞歷山德拉·柯倫泰	Aleksandra Kollontaj
新宿區	Shinjuku
塑像	Statue
牙骹	Kjeve
新石器革命	Den neolittiske revolusjonen
金庸	Jin Yong
曼婁主義	Monroedoktrinen
𩭽頭	Skallethet
高雄市	Kaohsiung
艾列則·本曳乎打	Eliezer Ben-Yehuda
普理鐸廉尼	Pretorianergarden
史丹·李	Stan Lee
巴剌	Ballade
簡·愛	Jane Eyre
130年代	130-årene
碩士	Mastergrad
黸	Rust
三國	De tre rikers tid
亨利·曼齊尼	Henry Mancini
張勉	Chang Myon
數學常數	Matematisk konstant
膏子	Grøt
褯片	Bleie
德拿留斯	Denarius
1400年代	1400-årene
壽歲	Forventet levealder
140年代	140-årene
1410年代	1410-årene
1430年代	1430-årene
艾米里俄·阿圭那多	Emilio Aguinaldo
1460年代	1460-årene
引喻	Synekdoke
港區 (東京都)	Minato
1470年代	1470-årene
1480年代	1480-årene
辛亥革命	Xinhairevolusjonen
1490年代	1490-årene
類韻	Assonans
噸	Tonn
LV	Louis Vuitton
150年代	150-årene
尹潽善	Yun Bo-seon
南京大屠殺	Nanjingmassakren
尹致昊	Yun Chi-ho
1520年代	1520-årene
我有一隻夢	I Have a Dream
手㡤	Lommetørkle
1530年代	1530-årene
韻律	Metrikk
Prada	Prada
1550年代	1550-årene
1560年代	1560-årene
澀谷區	Shibuya
1570年代	1570-årene
酃縣	Yanling (Zhuzhou)
1620年代	1620-årene
1630年代	1630-årene
1640年代	1640-årene
1650年代	1650-årene
顯微鏡	Mikroskop
1660年代	1660-årene
1670年代	1670-årene
肋𩩍骨	Ribbein
1690年代	1690-årene
張道陵	Zhang Daoling
章貢區	Zhanggong
樟樹	Zhangshu
中秋餅	Månekake
1710年代	1710-årene
珠山區	Zhushan (Jingdezhen)
1720年代	1720-årene
娜娥媚·監孛	Naomi Campbell
塔	Pagode
1760年代	1760-årene
壯學	Zhuangologi
明喻	Simile
土狗	Jordsirisser
1790年代	1790-årene
中醫	Tradisjonell kinesisk medisin
世界嗰歷史	Verdens historie
180年代	180-årene
Notting Hill	Notting Hill (film)
珠江	Perlefloden
咆哮山莊	Stormfulle høyder
韋庫拖里阿線	Victoria-linjen
跨句	Versbinding
笙卓線	Central-linjen
190年代	190-årene
資溪	Zixi
資興	Zixing
弱強格	Jambe
必卡底利線	Piccadilly-linjen
鄱陽湖	Poyangsjøen
武夷山	Wuyishan
美術館	Kunstgalleri
禾特露實第線	Waterloo & City-linjen
正旋舞歌	Strofe
阿歷山德·麥琨	Alexander McQueen
色斯特州斯	Sestertius
金性洙	Kim Seoug-soo
作爆	Vemmelse
鑊	Wok
強弱格	Troké
所科線	Circle-linjen
的斯集庫杜線	District-linjen
咸摩斯密史&實第線	Hammersmith & City-linjen
200年代	200-årene
楷棏·茉蕬	Kate Moss
強弱弱格	Daktyl
中央區 (東京都)	Chuo
文京區	Bunkyo
舊金山灣區	San Francisco Bay Area
足立區	Adachi
210年代	210-årene
千代田區	Chiyoda (Tokyo)
江戶川區	Edogawa
金奎植	Kim Kyu-sik
Dolce & Gabbana	Dolce & Gabbana
220年代	220-årene
八頂段站	Paddington stasjon
羅笙線	Northern-linjen
等號	Likhetstegn
卡文·可蘭	Calvin Klein
潑水節	Songkran
江東區 (東京都)	Koto (Tokyo)
龍	Kinesisk drage
金九	Kim Gu
230年代	230-årene
九江	Jiujiang
240年代	240-årene
情節	Handling
大田區	Ota (Tokyo)
250年代	250-årene
Chanel	Chanel
嘉羅希·拿華頁	Galeries Lafayette
五行	De fem elementene
260年代	260-årene
270年代	270-årene
扁頭風	Naja (kobraer)
280年代	280-årene
290年代	290-årene
清水寺	Kiyomizu-dera
300年代	300-årene
310年代	310-årene
320年代	320-årene
330年代	330-årene
羅漢 (佛教)	Arhat
340年代	340-årene
醬油	Soyasaus
繞口令	Tungekrøll
所利都斯	Solidus (mynt)
400年代	400-årene
世田谷區	Setagaya
410年代	410-årene
荒川區	Arakawa
葛飾區	Katsushika
杉並區	Suginami
板橋區 (日本)	Itabashi
台東區	Taito
練馬區	Nerima
420年代	420-årene
利瑪竇	Matteo Ricci
品川區	Shinagawa
430年代	430-årene
目黑區	Meguro
中野區	Nakano
440年代	440-årene
450年代	450-årene
北區 (東京都)	Kita
墨田區	Sumida
460年代	460-årene
平年	Normalår
470年代	470-årene
豐島區	Toshima
480年代	480-årene
490年代	490-årene
90	90 (tall)
500年代	500-årene
58	58 (tall)
510年代	510-årene
520年代	520-årene
郎波羅·哥疊	Jean-Paul Gaultier
530年代	530-årene
540年代	540-årene
索馬里内戰	Den somaliske borgerkrig
550年代	550-årene
72	72 (tall)
560年代	560-årene
帝他·黃·第斯	Dita von Teese
570年代	570-årene
580年代	580-årene
590年代	590-årene
臺中市	Taichung
600年代	600-årene
610年代	610-årene
祠堂	Citang
620年代	620-årene
800年代	800-årene
630年代	630-årene
640年代	640-årene
650年代	650-årene
660年代	660-årene
鵝	Tamgås
670年代	670-årene
永新	Yongxin
690年代	690-årene
700年代	700-årene
70年代	70-årene
710年代	710-årene
阿森納站	Arsenal undergrunnsstasjon
720年代	720-årene
730年代	730-årene
基阿尼·沃薩濟	Gianni Versace
740年代	740-årene
750年代	750-årene
760年代	760-årene
電池	Elektrisk batteri
770年代	770-årene
780年代	780-årene
2010年冰島火山嗰噴發	Eyjafjallajökulls vulkanutbrudd 2010
790年代	790-årene
80年代	80-årene
810年代	810-årene
820年代	820-årene
830年代	830-årene
840年代	840-årene
850年代	850-årene
討飯教子	Tigging
東吳	Østre Wu
900年代	900-årene
90年代	90-årene
910年代	910-årene
92	92 (tall)
84	84 (tall)
南昌（縣）	Nanchang (Nanchang)
96	96 (tall)
43	43 (tall)
指示詞	Demonstrativ
布辣乎賴爾站	Blackfriars stasjon
87	87 (tall)
東江	Dongjiang
廣豐	Guangfeng
54	54 (tall)
哥都學婁都站	Goldhawk Road undergrunnsstasjon
美國國家公園管理局	National Park Service
張國榮	Leslie Cheung
蔣經國	Chiang Ching-kuo
威廉·詹姆士·西迪斯	William James Sidis
安達斯·波尼斯奧	Andrés Bonifacio
王維	Wang Wei (dikter 699–759)
陶淵明	Tao Qian
瀨尿	Sengevæting
阿波里納里奧·馬比尼	Apolinario Mabini
韓愈	Han Yu
王安石	Wang Anshi
炙日頭	Solbading
鹿野苑	Sarnath
嘩哱嘞蛋	Fabergéegg
夏羅資	Harrods
朴憲永	Park Hon-young
李瑈	Sejo av Joseon
王建 (高麗大王)	Taejo av Goryeo
歐陽修	Ouyang Xiu
金枓奉	Kim Du-bong
丁一權	Chung Il-kwon
包拯	Bao Zheng
指示	Deiksis
88	88 (tall)
阿段塘站	Acton Town undergrunnsstasjon
萍鄉	Pingxiang (Jiangxi)
新喻	Xinyu
鷹潭	Yingtan
贛州	Ganzhou (Jiangxi)
吉安	Ji'an
宜春	Yichun (Jiangxi)
撫州	Fuzhou (Jiangxi)
上饒	Shangrao
漆器	Lakkarbeider
尹善道	Yun Seon-do
李珥	Yi I
許穆	Heo Mok
元均	Won Gyun
張澤相	Jang Taek-sang
華倫蒂羅·嘉拿華尼	Valentino Garavani
崔庸健	Choi Yong-kun
蔣·波羅	Joan Blaeu
敘事學	Narratologi
和單	Laken (sengetøy)
俄沃站	Oval undergrunnsstasjon
85	85 (tall)
27	27 (tall)
35	35 (tall)
64	64 (tall)
99	99 (tall)
莎榭·倍禾娃羅娃	Sasha Pivovarova
閔玆暎	Keiserinne Myeongseong
崇禮門	Namdaemun
技術嗰歷史	Teknologihistorie
弱弱強格	Anapest
瑪麗·哲浮姿	Mary Travers
梅沒濕斯	Mimesis
存在	Eksistens
王昭	Gwangjong av Goryeo
鄭道傳	Jeong Do-jeon
許政	Heo Jeong
鄭夢周	Jeong Mong-ju
李昰應	Heungseon Daewongun
石濤	Shitao
程抱一	François Cheng
尹致暎	Yun Chi-yeong
廳下	Stue
奧婁斯	Aureus
南昌起義	Nanchangopprøret
燈塔之行	Til fyret
理性主義	Rasjonalisme
聖保羅地鐵	São Paulos undergrunnsbane
陀螺儀	Gyroskop
和服	Kimono
頭韻法	Allitterasjon
東亞日報	Dong-a Ilbo
李埈鎔	Lee Jun-yong
金宗直	Kim Jong-jik
趙光祖	Jo Gwang-jo
李滉	I Hwang
弓裔	Gung Ye
韓係來報紙	Hankyoreh
李山海	Lee San-hae
古世界嗰七大奇跡	Verdens syv underverker
李始榮	Lee See-young
着落月球	Månelanding
李會昌	Lee Hoi-chang
獨立門	Dongnimmun
李光軾	Yi Kwang-sik
京鄕新聞	Kyunghyang Shinmun
南袞	Nam Gon
嘆咸固玲站	Turnham Green undergrunnsstasjon
南城	Nancheng
56	56 (tall)
安福	Anfu
瑪算·迪可算線	Mason-Dixon-linjen
安卓站	Angel undergrunnsstasjon
胸肌	Store brystmuskel
89	89 (tall)
芬茲布利白站	Finsbury Park stasjon
76	76 (tall)
29	29 (tall)
清湯	Wonton
蒙古	Det mongolske platå
安仁	Anren
常寧	Changning (Hengyang)
隆回	Longhui
孛咸站	Balham stasjon
招兵	Verneplikt
71	71 (tall)
28	28 (tall)
爆竹	Kinaputt
59	59 (tall)
62	62 (tall)
95	95 (tall)
38	38 (tall)
75	75 (tall)
醴陵	Liling
聖拉蒙 (加利福尼亞州)	San Ramon
懷杜且泊站	Whitechapel stasjon
可洛斯利站	Croxley undergrunnsstasjon
大沙丘國家公園	Great Sand Dunes nasjonalpark
弋陽	Yiyang (Shangrao)
安義	Anyi (Nanchang)
安遠	Anyuan (Ganzhou)
安源區	Anyuan (Pingxiang)
蒲圻	Chibi
荷蘭白站	Holland Park undergrunnsstasjon
北可斯集杜站	Baker Street undergrunnsstasjon
諧革站	Highgate undergrunnsstasjon
Wikipedia:捷徑	Wikipedia:Snarvei
廬山	Lushan (fjell)
心經	Hjertesutraen
45	45 (tall)
烏霍站	Woodford undergrunnsstasjon
諧斯集杜肯成段站	High Street Kensington undergrunnsstasjon
65	65 (tall)
群茲韋站	Queensway undergrunnsstasjon
瑪麗勒般站	Marylebone stasjon
俄斯多利站	Osterley undergrunnsstasjon
夏婁安哲侯站	Harrow-on-the-Hill stasjon
理茲酒店 (巴黎)	Hôtel Ritz Paris
68	68 (tall)
禾庫斯何站	Vauxhall stasjon
諧巴熱站	High Barnet undergrunnsstasjon
97	97 (tall)
渥庫斯霍都所庫斯站	Oxford Circus undergrunnsstasjon
南京大學	Nanjinguniversitetet
94	94 (tall)
輔仁大學	Fu Jen katolske universitet
李姓	Li (navn 李)
55	55 (tall)
平江	Pingjiang (Yueyang)
美洲嗰歷史	Amerikas historie
91	91 (tall)
韓服	Hanbok
葉姓	Ye (navn)
吳官正	Wu Guanzheng
姜夔	Jiang Kui
曹姓	Cao (navn 曹)
80	80 (tall)
21	21 (tall)
22	22 (tall)
70	70 (tall)
50	50 (tall)
41	41 (tall)
34	34 (tall)
33	33 (tall)
47	47 (tall)
31	31 (tall)
32	32 (tall)
44	44 (tall)
46	46 (tall)
49	49 (tall)
48	48 (tall)
37	37 (tall)
39	39 (tall)
36	36 (tall)
53	53 (tall)
81	81 (tall)
66	66 (tall)
63	63 (tall)
52	52 (tall)
69	69 (tall)
73	73 (tall)
57	57 (tall)
74	74 (tall)
79	79 (tall)
67	67 (tall)
77	77 (tall)
83	83 (tall)
82	82 (tall)
86	86 (tall)
78	78 (tall)
98	98 (tall)
高姓	Gao (navn)
宋應星	Song Yingxing
中華大學	Chung Hua-universitetet
琴	Guqin
艾祭韋爾站	Edgware undergrunnsstasjon
羅斯溫布利站	North Wembley stasjon
畬人	She (folk)
拿第摩婁都站	Latimer Road undergrunnsstasjon
泰善·柏霍都	Tyson Beckford
洞口	Dongkou
固祭斯集杜站	Goodge Street undergrunnsstasjon
Bulgari	Bulgari
妲諾維夫人	Fru Dalloway
希斯羅拖美拿1,2,3站	Heathrow Terminals 1, 2, 3 undergrunnsstasjon
羅斯浮茲站	Northfields undergrunnsstasjon
透鏡	Optisk linse
劍齒象	Stegodon
望江	Wangjiang
61	61 (tall)
建寧	Jianning
俄都革站	Aldgate undergrunnsstasjon
茂恩都站	Mile End undergrunnsstasjon
瑪波阿濟站	Marble Arch undergrunnsstasjon
借凌庫羅思站	Charing Cross undergrunnsstasjon
阿摩閃站	Amersham stasjon
百慶站	Barking stasjon
布辣何斯婁都站	Blackhorse Road stasjon
加拿大禾多站	Canada Water stasjon
科能斯集杜站	Cannon Street stasjon
借芳拿第摩站	Chalfont & Latimer stasjon
絕利屋站	Chorleywood stasjon
依凌布羅威站	Ealing Broadway stasjon
華凌端站	Farringdon stasjon
固玲霍站	Greenford stasjon
夏勒斯登站	Harlesden stasjon
夏婁沃茲端站	Harrow & Wealdstone stasjon
希斯羅拖美拿5站	Heathrow Terminal 5 stasjon
諧布利艾凌段站	Highbury & Islington stasjon
肯索固玲站	Kensal Green stasjon
肯段站	Kenton stasjon
肯成段俄林劈站	Kensington Olympia stasjon
利物浦斯集杜站	Liverpool Street stasjon
倫敦布利祭站	London Bridge stasjon
摩革站	Moorgate stasjon
俄都斯集杜站	Old Street stasjon
群茲白站	Queen's Park stasjon
歷紋斯禾斯站	Rickmansworth stasjon
雷濟滿站	Richmond stasjon
色文實斯拖茲站	Seven Sisters stasjon
騒斯肯段站	South Kenton stasjon
騒斯雷斯立站	South Ruislip stasjon
斯端布利祭白站	Stonebridge Park stasjon
斯哲霍站	Stratford stasjon
托騰咸侯站	Tottenham Hale stasjon
鴨敏斯拖站	Upminster stasjon
沃咸斯兜笙卓站	Walthamstow Central stasjon
溫布利笙卓站	Wembley Central stasjon
韋斯杜布南段站	West Brompton stasjon
韋斯杜咸站	West Ham stasjon
韋斯杜雷斯立站	West Ruislip stasjon
永保端站	Wimbledon stasjon
沃茲登將庫遜站	Willesden Junction stasjon
趙姓	Zhao (navn)
張姓	Zhang (navn 张)
王姓	Wang (navn 王)
陳姓	Chen (etternavn)
板庫-黙紐紋杜站	Bank og Monument undergrunnsstasjoner
巴巒科杜站	Barons Court undergrunnsstasjon
拜茲禾多站	Bayswater undergrunnsstasjon
立方體	Kube
42	42 (tall)
黑人	Svart (hudfarge)
波孟都賽站	Bermondsey undergrunnsstasjon
京斯可羅斯聖潘可拿斯站	King's Cross St. Pancras undergrunnsstasjon
北斯諾固玲站	Bethnal Green undergrunnsstasjon
布朗第姊妹	Brontë-familien
方志敏	Fang Zhimin
Hermès	Hermès
黃姓	Huang
周姓	Zhou (navn)
音樂史	Musikkens historie
佢俚先頭攻擊…	Likegyldighet
呫·呵嘍法	Jim Crow-lovene
粥	Congee
現代主義	Modernisme
董源	Dong Yuan
邦茲集杜站	Bond Street undergrunnsstasjon
斤	Jin (mål)
孛勞站	Borough undergrunnsstasjon
波斯段瑪諾站	Boston Manor undergrunnsstasjon
保婁都站	Bow Road undergrunnsstasjon
51	51 (tall)
布南利拜保站	Bromley-by-Bow undergrunnsstasjon
南舊金山 (加利福尼亞州)	South San Francisco
永修	Yongxiu
湯顯祖	Tang Xianzu
固勒潑蘭斯集杜站	Great Portland Street undergrunnsstasjon
及本白站	Kilburn Park undergrunnsstasjon
信州區	Xinzhou (Shangrao)
溫布利白站	Wembley Park undergrunnsstasjon
酒比利線	Jubilee-linjen
東京地鐵	Tokyos tunnelbane
瑞士科他祭站	Swiss Cottage undergrunnsstasjon
騒斯肯成段站	South Kensington undergrunnsstasjon
東鄉	Dongxiang (Fuzhou)
行斯婁韋斯杜站	Hounslow West undergrunnsstasjon
胡郎西斯科·喇嚼嘶嘰	Francisco Lachowski
韋庫拖里阿站	Victoria stasjon, London
臨湘	Linxiang (Yueyang)
瀏陽	Liuyang
耒陽	Leiyang
邵武	Shaowu
瑞金	Ruijin
新昌	Xinchang (Shaoxing)
寇多年婁都站	Caledonian Road undergrunnsstasjon
監登塘站	Camden Town undergrunnsstasjon
卡拿雷沃乎站	Canary Wharf undergrunnsstasjon
卡寧塘站	Canning Town stasjon
科能茲白站	Canons Park undergrunnsstasjon
贛江	Gan Jiang
髮色	Hårfarge
蘇榮	Su Rong
茶陵	Chaling
槍斯利然站	Chancery Lane undergrunnsstasjon
昌江區	Changjiang (Jingdezhen)
西漢	Det vestlige Han-dynasti
濟斯韋庫白站	Chiswick Park undergrunnsstasjon
崇仁	Chongren
崇陽	Chongyang
崇義	Chongyi
殼霍斯多茲站	Cockfosters undergrunnsstasjon
武汉大学	Wuhanuniversitetet
中華蘇維埃共和國	Den kinesiske sovjetrepublikk
眯睎眼	Epikantisk fold
韋斯杜敏斯拖站	Westminster undergrunnsstasjon
上栗	Shangli
大冶	Daye
大庾	Dayu
德安	De'an
夏段可羅斯站	Hatton Cross undergrunnsstasjon
南朝	Sørdynastiene
德興	Dexing (Shangrao)
瑞昌	Ruichang
周璇	Zhou Xuan
蔡姓	Cai (navn)
順昌	Shunchang
明日	I morgen
協浮茲布西站	Shepherd's Bush undergrunnsstasjon (Central)
定南	Dingnan
除法	Divisjon (matematikk)
高安	Gao'an
多利斯侯站	Dollis Hill undergrunnsstasjon
嘉魚	Jiayu
東湖區	Donghu
東至	Dongzhi
有理數	Rasjonalt tall
分宜	Fenyi
雷珍字白站	Regent's Park undergrunnsstasjon
都昌	Duchang
依斯杜咸站	East Ham undergrunnsstasjon
新淦	Xingan
依凌可紋站	Ealing Common undergrunnsstasjon
爾斯可杜站	Earl's Court undergrunnsstasjon
依斯杜阿段站	East Acton undergrunnsstasjon
諧都白可諾站	Hyde Park Corner undergrunnsstasjon
上猶	Shangyou
60年代	60-årene
50年代	50-årene
40年代	40-årene
30年代	30-årene
武寧	Wuning
芬濟利婁都站	Finchley Road undergrunnsstasjon
將樂	Jiangle
車	Kjøretøy
閑椒然站	Hanger Lane undergrunnsstasjon
青原區	Qingyuan (Ji'an)
羅斯合站	Northolt undergrunnsstasjon
敘事	Narrativ
步賴斯兜站	Plaistow undergrunnsstasjon
井岡山	Jinggangshan
漢服	Hanfu
音班庫紋杜站	Embankment undergrunnsstasjon
樂平	Leping
貴溪	Guixi
餘江	Yujiang
渝水區	Yushui
浮梁	Fuliang
太湖	Taihu (Anqing)
修水	Xiushui
宿松	Susong
彭澤	Pengze
贛縣	Gan (Ganzhou)
蓮花	Lianhua (Pingxiang)
懷寧	Huaining
月湖區	Yuehu
貴池	Guichi
南康區	Nankang
石城	Shicheng
湘東區	Xiangdong
嶽西	Yuexi (Anqing)
銅鼓	Tonggu
瀘溪	Luxi (Pingxiang)
湖口	Hukou (Jiujiang)
潯陽區	Xunyang (Jiujiang)
九江（縣）	Jiujiang (Jiujiang)
黎川	Lichuan (Fuzhou)
玉山	Yushan (Shangrao)
奉新	Fengxin
峽江	Xiajiang
龍南	Longnan (Ganzhou)
遂川	Suichuan
廬山區	Lushan (Jiujiang)
襠袋	Skamkapsel
邑屏站	Epping undergrunnsstasjon
宜黃	Yihuang
上饒 (縣)	Shangrao (Shangrao)
宜豐	Yifeng
永興	Yongxing
吉州區	Jizhou (Ji'an)
鄱陽	Poyang
臨川區	Linchuan
樂安	Le'an
吉水	Jishui (Ji'an)
上高	Shanggao
鉛山	Yanshan (Shangrao)
通城	Tongcheng (Xianning)
尋鄔	Xunwu
寧都	Ningdu
萬年	Wannian
嶽陽	Yueyang (Yueyang)
華容	Huarong (Yueyang)
虔南	Quannan
監利	Jianli
萬安	Wan'an
橫峯	Hengfeng
信豐	Xinfeng (Ganzhou)
靖安	Jing'an (Yichun)
陽新	Yangxin (Huangshi)
通山	Tongshan (Xianning)
南豐	Nanfeng
興國	Xingguo
吉安（縣）	Ji'an (Ji'an)
攸縣	You
永豐	Yongfeng
袁州區	Yuanzhou (Yichun)
廣昌	Guangchang
婺源	Wuyuan (Shangrao)
餘干	Yugan
金溪	Jinxi
韋斯杜阿段站	West Acton undergrunnsstasjon
孟建柱	Meng Jianzhu
禾然斯集杜站	Warren Street undergrunnsstasjon
優斯端斯怪爾站	Euston Square undergrunnsstasjon
固玲白站	Green Park undergrunnsstasjon
江南	Jiangnan
綏寧	Suining (Shaoyang)
泰寧	Taining
石台	Shitai
會昌	Huichang
新建	Xinjian
潛山	Qianshan (Anqing)
豐城	Fengcheng (Yichun)
灣裡區	Wanli (Nanchang)
泰和	Taihe (Ji'an)
光澤	Guangze
萬載	Wanzai
西湖區	Xihu (Nanchang)
星子	Xingzi
神主牌	Shenzhupai
青山湖區	Qingshanhu
井岡山 (市)	Jinggangshan (Ji'an)
盧叟斯怪爾站	Russell Square undergrunnsstasjon
優斯端站	Euston stasjon
工廠法令	1847 Factory Bill
丁姓	Ding
分類:德國	Kategori:Tyskland
分類:意大利	Kategori:Italia
分類:美國	Kategori:USA
分類:俄羅斯	Kategori:Russland
分類:加拿大	Kategori:Canada
分類:英國	Kategori:Storbritannia
分類:中國	Kategori:Kina
分類:日本	Kategori:Japan
分類:澳大利亞	Kategori:Australia
分類:印度	Kategori:India
分類:沙特阿拉伯	Kategori:Saudi-Arabia
分類:以色列	Kategori:Israel
分類:土耳其	Kategori:Tyrkia
分類:埃及	Kategori:Egypt
辣布羅庫固羅戶站	Ladbroke Grove undergrunnsstasjon
20年代	20-årene
然卡斯拖革站	Lancaster Gate undergrunnsstasjon
俄都革依斯杜站	Aldgate East undergrunnsstasjon
鄧波站	Temple undergrunnsstasjon
聖波茲站	St. Pauls undergrunnsstasjon
固羅實斯特婁都站	Gloucester Road undergrunnsstasjon
托騰咸可杜婁都站	Tottenham Court Road undergrunnsstasjon
合邦站	Holborn undergrunnsstasjon
行斯婁笙卓站	Hounslow Central undergrunnsstasjon
1120年代	1120-årene
680年代	680-årene
摩白站	Moor Park undergrunnsstasjon
分類:荷蘭	Kategori:Nederland
分類:波蘭	Kategori:Polen
分類:泰國	Kategori:Thailand
分類:越南	Kategori:Vietnam
分類:植物	Kategori:Planter
分類:物理學	Kategori:Fysikk
分類:生物學	Kategori:Biologi
分類:化學	Kategori:Kjemi
分類:歷史	Kategori:Historie
分類:地理	Kategori:Geografi
分類:社會	Kategori:Samfunn
分類:宗教	Kategori:Religion
分類:科學	Kategori:Vitenskap
分類:地球	Kategori:Jorden
品利可站	Pimlico undergrunnsstasjon
桃兒侯站	Tower Hill undergrunnsstasjon
孟遜孝斯站	Mansion House undergrunnsstasjon
艾勒芳卡斯托站	Elephant & Castle stasjon
禾維庫阿夫紐站	Warwick Avenue undergrunnsstasjon
艮自侯站	Gants Hill undergrunnsstasjon
斯郎斯怪爾站	Sloane Square undergrunnsstasjon
聖將茲屋站	St. John's Wood undergrunnsstasjon
斯鐸沃站	Stockwell undergrunnsstasjon
瑪諾孝斯站	Manor House undergrunnsstasjon
藍北斯羅斯站	Lambeth North undergrunnsstasjon
群茲巴雷站	Queensbury undergrunnsstasjon
聖詹實斯白站	St. James's Park undergrunnsstasjon
諧諾站	Hainault undergrunnsstasjon
咸部斯得站	Hampstead undergrunnsstasjon
希斯羅拖美拿4站	Heathrow Terminal 4 undergrunnsstasjon
何羅威婁都站	Holloway Road undergrunnsstasjon
俄南多	Orlando (roman)
行斯婁依斯杜站	Hounslow East undergrunnsstasjon
鴨段白站	Upton Park undergrunnsstasjon
部雷浮站	Perivale undergrunnsstasjon
苗侯依斯杜站	Mill Hill East undergrunnsstasjon
邵姓	Shao
分類:2012年過世	Kategori:Dødsfall i 2012
雷斯立嘉登茲站	Ruislip Gardens undergrunnsstasjon
黎段站	Leyton undergrunnsstasjon
肯寧段站	Kennington undergrunnsstasjon
及本站	Kilburn undergrunnsstasjon
京茲巴雷站	Kingsbury undergrunnsstasjon
分類:1072年過世	Kategori:Dødsfall i 1072
團敗庫然站	Turnpike Lane undergrunnsstasjon
斯丹摩站	Stanmore undergrunnsstasjon
羅夭厄站	Royal Oak undergrunnsstasjon
奈杜布利祭站	Knightsbridge undergrunnsstasjon
屋斯布利祭站	Uxbridge undergrunnsstasjon
羅斯固玲威濟站	North Greenwich undergrunnsstasjon
戴結濕斯	Diegesis
羅町侯革站	Notting Hill Gate undergrunnsstasjon
雩都	Yudu
黎段斯端站	Leytonstone undergrunnsstasjon
尼斯登站	Neasden undergrunnsstasjon
韋斯杜咸部斯得站	West Hampstead stasjon
禾茲登固玲站	Willesden Green undergrunnsstasjon
協浮茲布西瑪乞站	Shepherd's Bush Market undergrunnsstasjon
韋斯杜邦白站	Westbourne Park undergrunnsstasjon
買打薇爾站	Maida Vale undergrunnsstasjon
摩寧段庫利笙站	Mornington Crescent undergrunnsstasjon
斯答尼固玲站	Stepney Green undergrunnsstasjon
馬姓	Ma (navn)
摩登站	Morden undergrunnsstasjon
韋斯杜夏婁站	West Harrow undergrunnsstasjon
分類:奧運會	Kategori:Olympiske leker
分類:哲學	Kategori:Filosofi
分類:佛教	Kategori:Buddhisme
分類:伊斯蘭教	Kategori:Islam
分類:猶太教	Kategori:Jødedom
托利祭韋茨端站	Totteridge & Whetstone undergrunnsstasjon
閻羅王	Jama (mytologi)
雷諾茲然站	Rayners Lane undergrunnsstasjon
懷杜實第站	White City undergrunnsstasjon
斯奈茲布魯庫站	Snaresbrook undergrunnsstasjon
騒斯烏霍站	South Woodford undergrunnsstasjon
工藝	Håndverk
屋然站	Wood Lane undergrunnsstasjon
姚姓	Yao (navn)
黎姓	Li (navn 黎)
蕭姓	Xiao (navn)
常姓	Chang
賴姓	Lai (navn)
騒斯依凌站	South Ealing undergrunnsstasjon
臭屁蟲	Pentatomoidea
利色斯拖斯怪爾站	Leicester Square undergrunnsstasjon
昌九城際鐵路	Nanchang-Jiujiang intercity høyhastighetsjernbane
分類:行星	Kategori:Planeter
分類:文化	Kategori:Kultur
分類:洲	Kategori:Kontinenter
10年代	10-årene
救貧法修正案	Poor Law Amendment Act 1834
Wikipedia:許年今日	Wikipedia:Hendelser
肖鋼	Xiao Gang (politiker)
出世	Fødsel
